# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0242 -2.65137e-01  9.16385e-01  8.84931e-01  1.02420e-01  0.00000e+00  0.00000e+00
0243 -2.64160e-01  9.13855e-01  8.81512e-01  1.05634e-01  0.00000e+00  0.00000e+00
0244 -2.63184e-01  9.11328e-01  8.78102e-01  1.08851e-01  0.00000e+00  0.00000e+00
0245 -2.62207e-01  9.08806e-01  8.74701e-01  1.12069e-01  0.00000e+00  0.00000e+00
0246 -2.61230e-01  9.06288e-01  8.71310e-01  1.15289e-01  0.00000e+00  0.00000e+00
0247 -2.60254e-01  9.03774e-01  8.67928e-01  1.18511e-01  0.00000e+00  0.00000e+00
0248 -2.59277e-01  9.01264e-01  8.64555e-01  1.21735e-01  0.00000e+00  0.00000e+00
0249 -2.58301e-01  8.98758e-01  8.61192e-01  1.24960e-01  0.00000e+00  0.00000e+00
0250 -2.57324e-01  8.96257e-01  8.57839e-01  1.28187e-01  0.00000e+00  0.00000e+00
0251 -2.56348e-01  8.93761e-01  8.54495e-01  1.31415e-01  0.00000e+00  0.00000e+00
0252 -2.55371e-01  8.91268e-01  8.51162e-01  1.34644e-01  0.00000e+00  0.00000e+00
0253 -2.54395e-01  8.88781e-01  8.47838e-01  1.37875e-01  0.00000e+00  0.00000e+00
0254 -2.53418e-01  8.86298e-01  8.44524e-01  1.41107e-01  0.00000e+00  0.00000e+00
0255 -2.52441e-01  8.83820e-01  8.41220e-01  1.44340e-01  0.00000e+00  0.00000e+00
